phase,case_id,instance,solution,scale,gurobi_runtime_seconds,gurobi_runtime_status,gurobi_runtime_source,time_limit_seconds,time_limit_rule,eval_time_limit_seconds,checker_accepted
train,pettersson2020,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,pinnoi1997,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,potthoff2010,tiny_instance.json,tiny_solution.json,small,0.12171446159482002,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,potthoff2010,tiny_instance_2.json,tiny_solution_2.json,small,0.17098032590001822,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,rahimian2017,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,rahmaniani2017,tiny_instance.json,tiny_solution.json,small,0.6742432024329901,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,rahmaniani2018,tiny_instance.json,tiny_solution.json,small,100.9549294617027,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,,True
train,rahmaniani2020,tiny_instance.json,tiny_solution.json,small,0.15,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,rahmaniani2022,tiny_instance.json,tiny_solution.json,small,87.18571518734097,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,,True
train,reihaneh2019,tiny_instance.json,tiny_solution.json,small,0.29,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,reinhardt2016,tiny_instance.json,tiny_solution.json,small,18.8,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,ribeiro1994,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,riley2025,tiny_instance.json,tiny_solution.json,small,0.617145529948175,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,roberti2015,tiny_instance.json,tiny_solution.json,small,0.4,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,roberti2018,tiny_instance.json,tiny_solution.json,small,1.48,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,roberti2021,tiny_instance.json,tiny_solution.json,small,0.38,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,ropke2009,tiny_instance.json,tiny_solution.json,small,6.25,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,ropke2009,tiny_instance_2.json,tiny_solution_2.json,small,122.28704409208149,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,roshanaei2017,tiny_instance.json,tiny_solution.json,small,0.66,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,rostami2021,tiny_instance.json,tiny_solution.json,small,0.18,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,rothenbacher2018,tiny_instance.json,tiny_solution.json,small,3.81,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,rothenbacher2018,tiny_instance_2.json,tiny_solution_2.json,small,120.38702654652297,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,rothenbacher2019,tiny_instance.json,tiny_solution.json,small,2.73,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,ruiz2007,tiny_instance.json,tiny_solution.json,small,0.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,ruiz2007,tiny_instance_2.json,tiny_solution_2.json,small,120.12923577986658,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,sadykov2013,tiny_instance.json,tiny_solution.json,small,5.04,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,salemi2022,tiny_instance.json,tiny_solution.json,small,6.24,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,samarghandi2017,tiny_instance.json,tiny_solution.json,small,0.7,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,sansegundo2016,tiny_instance.json,tiny_solution.json,small,0.84,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,sansegundo2023,tiny_instance.json,tiny_solution.json,small,23.91,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,savelsbergh1997,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,schwerdfeger2016,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,segundo2019,tiny_instance.json,tiny_solution.json,small,32.69,observed,historical_collaborator_archive,300,runtime <= 120s -> 300s,,True
train,segundo2019,tiny_instance_2.json,tiny_solution_2.json,small,124.14396197441965,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,segundo2019b,tiny_instance.json,tiny_solution.json,small,1.83,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,seker2021,tiny_instance.json,tiny_solution.json,small,0.13,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,song2021,tiny_instance.json,tiny_solution.json,small,2.34,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,spliet2015,tiny_instance.json,tiny_solution.json,small,2.42,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,spliet2015,tiny_instance_2.json,tiny_solution_2.json,small,120.13279023393989,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,taninmis2022,tiny_instance.json,tiny_solution.json,small,35.45761927496642,observed,current_rerun_20260831,300,runtime <= 120s -> 300s,,True
train,tran2018,tiny_instance.json,tiny_solution.json,small,0.1,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,vidal2011,tiny_instance.json,tiny_solution.json,small,2.78,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,vidal2011,tiny_instance_2.json,tiny_solution_2.json,small,120.13476129248738,observed,historical_reference_regeneration_20260829,600,runtime <= 300s -> 600s,,True
train,walteros2020,tiny_instance.json,tiny_solution.json,small,6.41,observed,historical_collaborator_archive,120,runtime <= 30s -> 120s,,True
train,wang2019,tiny_instance.json,tiny_solution.json,small,0.28,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wang2025,tiny_instance.json,tiny_solution.json,small,0.46,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wangk2020,tiny_instance.json,tiny_solution.json,small,2.37,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wangy2020,tiny_instance.json,tiny_solution.json,small,1.38,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,watermeyer2020,tiny_instance.json,tiny_solution.json,small,0.14,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,watermeyer2022,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,watermeyer2023,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wei2020,tiny_instance.json,tiny_solution.json,small,0.5,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wei2020b,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wu2018,tiny_instance.json,tiny_solution.json,small,0.19,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wu2022,tiny_instance.json,tiny_solution.json,small,0.11,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,wu2023,tiny_instance.json,tiny_solution.json,small,3.891890574246645,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
train,xie2019,tiny_instance.json,tiny_solution.json,small,2.15,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,xu2024,tiny_instance.json,tiny_solution.json,small,0.91,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,yang2013,tiny_instance.json,tiny_solution.json,small,0.88,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,zetina2019,tiny_instance.json,tiny_solution.json,small,1.05,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,zetina2020,tiny_instance.json,tiny_solution.json,small,0.12,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,zhang2025,tiny_instance.json,tiny_solution.json,small,0.16,observed,historical_collaborator_archive,60,runtime <= 5s -> 60s,,True
train,zohali2022,tiny_instance.json,tiny_solution.json,small,0.5188968786969781,observed,current_rerun_20260831,60,runtime <= 5s -> 60s,,True
